1,18804,1,School toll climbs to nearly 400 as Russia buries its dead (AFP),AFP - The death toll from Russia's school hostage crisis climbed to at least 394 as grieving relatives prepared to bury the first victims while others sifted through overwhelmed morgues for their lost loved ones.
1,74760,1,Nigerian Woman Appeals Stoning Sentence,"Eighteen year-old Hajara Ibrahim waits at the court waiting room while a police officers stands guard in Dass, 40 km (25 miles) south of the state capital Bauchi Nigeria, Wednesday Oct. 27, 2004."
1,70208,1,Brazil launches rocket into space,"Brazil launches its first rocket into space,14 months after a deadly accident killed 21 people."
1,100107,1,"HIV cases rise among women, report says","Women are being infected with HIV at increasing rates in all regions of the world, and their numbers are now nearly equal to men, according to the United Nations and World Health Organization #39;s annual report on AIDS released Tuesday."
1,51421,1,"Bush to Hit at Kerry on Security, Economy (AP)","AP - After a shaky debate performance and new controversy over the war in Iraq, President Bush is stepping up his criticism of Sen. John Kerry on national security and the economy."
1,110124,1,"Hold the Risotto, Make It Fried Rice","When the renowned cookbook author Marcella Hazan comes to New York, Italian food is not uppermost on her mind  she eats Chinese."
1,35444,1,"At UN, Bush defends war","UNITED NATIONS -- President Bush stood before an annual gathering of world leaders yesterday and forcefully defended his decision to invade Iraq, urging all nations to join the United States in rooting out terrorism and establishing democracy in place of oppressive regimes."
1,96803,1,Indo-Pak thaw: a little chill sets in,"NEW DELHI, NOVEMBER 19: As the visit of Pakistani Prime Minister Shaukat Aziz to New Delhi nears, both countries are hardening their stands with Pak President Pervez Musharraf telling AFP today that he was not encouraged by signals from India."
1,19487,1,Calm as Kathmandu curfew lifted,"Shops and businesses have reopened in the Nepalese capital, Kathmandu, after the authorities lifted a curfew imposed last Wednesday."
1,119872,1,Name of hostage confirmed,"BAGHDAD -- The US Embassy confirmed the name of an American kidnapped six weeks ago in a deadly attack in the Iraqi capital, and his family pleaded yesterday for his release."
1,10278,1,"1,400 dead or missing in Philippine storms",Stranded passengers from the devastated towns of Real and Infanta rush to board an outrigger boat December 6. Food and water shortage forced residents to flee to other province and Manila as roads to Real and other towns destroyed by flash floods and 
1,76635,1,Ky. Democrat Responds to Personal Attacks (AP),AP - The Senate race in Kentucky stayed at fever pitch on Thursday as Democratic challenger Daniel Mongiardo stressed his opposition to gay marriage while accusing Republican incumbent Jim Bunning of fueling personal attacks that seemed to suggest Mongiardo is gay.
1,106763,1,Iran wont consider long-term uranium-enrichment halt: Official,"HAMBURG, GERMANY - Iran is not prepared to negotiate with the European Union over a long-term suspension of its uranium enrichment, the head of Irans nuclear energy agency said in an interview published on Thursday."
1,118888,1,Rebels to meet Mbeki again,"Johannesburg - Ivory Coast rebels were on Friday due to hold a second day of talks with South African leader and mediator Thabo Mbeki on their proposals for a new peace plan after a very encouraging start, according to Pretoria."
1,28943,1,Bribes Helped Bombers to Russian Planes -Prosecutor (Reuters),"Reuters - Bribery and negligence by officials\helped Chechen suicide bombers get on board two passenger\planes last month and blow them up, Russia's chief prosecutor\said in an interview published on Wednesday."
1,89104,1,"Philippine train derails and plunges down slope, at least 12 dead (AFP)","AFP - At least 12 people were killed and about 160 injured when a train derailed in the dark and plunged down a slope in the Philippines, officials said."
1,68326,1,Diplomats: Iran likely to reject incentives,"Iran is unlikely to accept European incentives to get it to suspend uranium enrichment, diplomats said yesterday, raising the prospect of a showdown next month between Tehran and the UN nuclear-watchdog agency."
1,118643,1,Turkey on brink of joining EU,"EU LEADERS were poised last night to open accession talks with Turkey, giving a massive boost to Ankaras four decade long bid to join the European Union."
1,22846,1,AFC Powers Meet in NFL's Season Opener,"FOXBORO, Mass. - Forget last season's win over Indianapolis in the AFC championship game..."
1,73092,1,Salzburg skull 'could be Mozart's',The bodies of some of Mozart's relatives are exhumed for DNA testing to find out if a skull held in Salzburg is the composer's.
1,16782,1,New Panama President Vows to Mend Cuba Ties," PANAMA CITY (Reuters) - Panama's new President Martin  Torrijos vowed on Wednesday to mend diplomatic ties with Cuba,  ruptured last week when his predecessor pardoned four men  jailed for plotting to kill Cuban President Fidel Castro."
1,40125,1,Al-Qaida suspect killed in Pakistan raid,"Paramilitary police killed a suspected top al-Qaida operative Sunday in a four-hour gunbattle at a house in southern Pakistan that also led to the arrest of two other men, the information minister said."
1,31919,1,City ease pressure on Keegan; Bolton peg back Gunners (AFP),AFP - High-flying Bolton ended Arsenal's perfect start to their Premiership title defence by twice coming from behind to earn a 2-2 draw at Highbury.
1,103511,1,Jordan's King Strips Half Brother's Title (AP),AP - King Abdullah II stripped his half brother and heir apparent of his title as crown prince in an abrupt shake-up Sunday aimed at redeeming the full power the king inherited from his late father.
1,99774,1,One step in Palestine,"Any road map assumes that there is a starting point, a destination and mileposts in between. But before a carload of travelers can begin a road trip, they #39;ve got to decide who is going to drive the car."
1,91112,1,Princess #39;s marriage raises Japan #39;s hopes to boost birth rate,"Tokyo, Nov. 15: The news that Princess Sayako, will wed at 35 after years of hesitation was welcomed today by many in Japan who fear that sagging marriage and birth rates has left the country headed for a demographic crisis."
1,54059,1,Cambodia rush to solve succession,Cambodia races to pass laws to decide the sucession after King Sihanouk's abdication announcement.
1,13988,1,Separate Blasts in Turkey Wound 11 People (Reuters),"Reuters - A train in southeastern\Turkey derailed on Sunday after hitting a land mine placed by\suspected Kurdish separatists, while a separate mine blast\wounded 10 soldiers, security officials said."
1,111313,1,"Rumsfeld Visits India, Delhi Frets on Arms Sales (Reuters)","Reuters - The United States will build stronger\defense ties with India, Defense Secretary Donald Rumsfeld\vowed on Thursday, but New Delhi said proposed U.S. arms sales\to Pakistan could affect relations with Washington."
1,47187,1,Israeli Army Prepares for Showdown in Gaza (AP),"AP - Israeli aircraft struck more targets in the Gaza Strip on Friday as the army massed an armored force in apparent preparation for a major military operation against militants in Jebaliya, the Palestinians' biggest refugee camp."
1,14559,1,Iraq oil pipeline attacks cease exports,"Oil exports from southern Iraq have grounded to a complete halt because of a spate of attacks on pipelines. Speaking on condition of anonymity, a senior Iraqi official from South Oil Company said oil flows "
1,30534,1,IRA shutdown hinges on talks,"As Prime Minister Tony Blair and Irish Taoiseach Bertie Ahern go into the second day of peace talks with the political parties, paramilitary weapons were central to chances of success."
1,37891,1,"India, Pakistan ready to talk",UNITED NATIONS -- India #39;s Prime Minister Manmohan Singh has called for a sustained war on terrorism and reaffirmed his willingness to continue peace talks with nuclear neighbor Pakistan.
1,52832,1,Hepburn papers donated to library,Movie scripts and personal letters belonging to the late star Katharine Hepburn are to go on show.
1,67499,1,Goosestepping Germans Only in UK Media? (Reuters),"Reuters - No one in Germany knows the goosestep\any more, but German Foreign Minister Joschka Fischer said\Wednesday anyone wanting lessons in the military march used by\the Nazis could get them from Britain."
1,90044,1,Japan's Princess Sayako to marry government official: reports (AFP),"AFP - Princess Sayako, the only daughter of Japan's Emperor Akihito and Empress Michiko, will marry a 39-year-old official working with Tokyo's metropolitan government, press reports said."
1,27836,1,Koizumi Visits Brazil's Expatriate Haven (AP),AP - Japanese Prime Minister Junichiro Koizumi arrived in Brazil on Tuesday on the first leg of a three-country trip that will also include Mexico and the United States.
1,59797,1,NATO hurrying on Iraq trainers,"POIANA BRASOV, Romania NATO defense ministers pledged on Wednesday to speed the deployment of about 300 security instructors to Iraq by the end of the year under a program to field more Iraqi forces to help safeguard the elections in January."
1,45559,1,"Blair to Have Heart Procedure, Will Serve 3rd Term"," LONDON (Reuters) - British Prime Minister Tony Blair will  go into hospital Friday for a procedure to correct heart  palpitations but will be fully functioning and back at work  next week, his office said in a statement."
1,39066,1,Army bulldozers flatten refugee homes close to Jewish settlement,"GAZA CITY, Gaza Strip Witnesses in the Gaza Strip say the Israeli army bulldozed 35 homes in a Palestinian refugee camp today even as the two sides exchanged heavy fire."
1,5750,1,Sudan Dismisses UN Warning Of New Refugee Exodus To Chad,"KHARTOUM, Aug 21 (AFP) - Sudanese Foreign Minister Mustafa Osman Ismail Saturday dimissed a UN warning that some 30,000 people displaced by the civil war in Darfur were poised to join a mounting exodus to neighbouring Chad."
1,86158,1,Peru Rebel Leader's Lawyer Decries Access,"The attorney for Shining Path rebel leader Abimael Guzman said Tuesday he has been barred from visiting his client, who is being retried in a civilian court on terrorism charges."
1,38455,1,Islamic rebel convicted,"MAKHACHKALA, Russia -- An ideological aide to Chechen rebel warlord Shamil Basayev was convicted yesterday of involvement in a 1999 raid in the southern Russian region of Dagestan."
1,16603,1,Israel Warns Syria on Deadly Bus Blasts,"JERUSALEM - Israeli leaders warned Syria on Wednesday that it bears the blame for a double suicide bombing by Hamas militants because it harbors the group's leadership, and they hinted at possible retaliation.    In a first response to Tuesday's attack that killed 16 people in a southern Israeli city, Israeli troops blew up the home of one of the bombers and isolated the West Bank city of Hebron, where the attackers lived..."
1,106740,1,"U.S. Troop Numbers in Iraq to Hit Record 150,000 (Reuters)","Reuters - The U.S. military will boost its\troops in Iraq to 150,000 this month, the highest level since\the war began in March 2003, in order to improve security for\scheduled Jan 30. elections, the Pentagon said on Wednesday."
1,93507,1,Czechs Mark 15th Anniversary of Uprising (AP),"AP - Evoking decades of repressive rule, Czechs took to the streets for concerts and speeches by former dissidents Wednesday to mark the 15th anniversary of the Velvet Revolution that ended communism."
1,39629,1,Top-Ranked USC Holds Back Stanford 31-28,"STANFORD, Calif. - In another harrowing trip to the Bay Area, Matt Leinart passed for 308 yards and LenDale White scored on a 2-yard run with 6:15 left, capping the Trojans' comeback from an 11-point deficit for a 31-28 victory over Stanford on Saturday night..."
1,105462,1,Congo Official: Rwanda Troops Attacking (AP),"AP - A senior Congolese official said Tuesday his nation had been invaded by neighboring Rwanda, and U.N. officials said they were investigating claims of Rwandan forces clashing with militias in the east."
1,32438,1,US to support democracy,"WASHINGTON, Sept 18: The United States has said that it would reiterate its support for a  #39;fully functioning #39; democracy in Pakistan if the issue of President Pervez Musharraf keeping or giving "
1,119145,1,Talks on Ivory Coast Continue in Pretoria,Talks on the political future of Ivory Coast are continuing in Pretoria today with President Thabo Mbeki expected to join the discussions later in the day.
1,50708,1,"Edwards, Cheney Set to Meet in Only Debate","CLEVELAND - The White House said Vice President Dick Cheney faces a ""master litigator"" when he debates Sen. John Edwards Tuesday night, a backhanded compliment issued as the Republican administration defended itself against criticism that it has not acknowledged errors in waging war in Iraq..."
1,102041,1,Ukrainian rivals to hold meeting,"Opposing sides in the disputed presidential elections are due to meet, outgoing president Leonid Kuchma says."
1,87243,1,Hoping for a new kind of Mukata,"Muhammad Bardawi, 77, has witnessed Ramallah #39;s Mukata compound in all its incarnations: as a British Mandate police station, a Jordanian army post, an Israeli civil administration camp, the seat of the Palestinian Authority government, and now a shrine to "
1,38425,1,Eight More Seized in Iraq as Rash of Kidnappings Continues,"Besides hostage-takings by insurgent groups, many criminal gangs in Iraq have been kidnapping people for ransom."
1,20415,1,Pakistan rejects US claim that bin Laden near capture,ISLAMABAD (AFP) - Pakistan Monday rejected as pre-election politicking a US official #39;s weekend claim that Osama bin Laden was close to being captured.
1,66225,1,U.N. Anti-Terror Head Wants More Intelligence Sharing (Reuters),Reuters - The U.N.'s counterterrorism body said\Wednesday countries may be reluctant to show it all their\intelligence but that was the only way the United Nations could\help prevent future terror attacks.
1,83786,1,Police Surprised So Many Survive British Rail Crash (Reuters),"Reuters - British police voiced astonishment on\Sunday that so many people survived a high-speed crash of a\300-passenger train that rammed into a car at a rail crossing,\killing six people."
1,33167,1,UN wants Iran freeze uranium enrichment work,"demands from the UN atomic-watchdog agency that it freeze all work on uranium enrichment, a technology that can be used for nuclear weapons."
1,94574,1,Pakistan Arrests Suspect in US Consulate Blast,"Pakistani security forces have arrested an Islamic militant suspected of involvement in a 2002 bomb attack on the US consulate in Karachi in which 12 Pakistanis were killed, officials said Thursday."
1,50444,1,"UN to Vote on Gaza Onslaught, Israel Escalates","JABALIYA, Gaza Strip, October 5 (IslamOnline.net  amp; News Agencies) - As the United Nations was set to vote Tuesday, October 5, on a resolution calling on Israel to halt its bloodiest onslaught on Gaza in years, Israels occupation army pressed ahead "
1,52866,1,Hamas leader calls for fair mediation,"SHTOURA, Lebanon -- A senior Hamas official expressed hope yesterday that the United States and the European Union would be fairer in mediating the Palestinian-Israeli conflict, but he said his group would continue its resistance even if a Palestinian state is established."
1,52469,1,8 more killed as US vetoes UN resolution against Gaza operation,"UNITED NATIONS: The United States on Tuesday vetoed the draft of an Arab-backed resolution at the UN Security Council, which would have called on Israel to end its military operation in the Gaza Strip."
1,84057,1,Guerrillas Kill Two U.S. Soldiers in Iraq's Mosul," BAGHDAD (Reuters) - Guerrillas attacked a U.S. patrol in  Mosul on Saturday, killing two American soldiers and wounding  four, the U.S. military said on Sunday."
1,51259,1,Report: S.Korea Says U.S. to Delay Troops (AP),"AP - The United States has agreed to delay the planned withdrawal of 12,500 troops from South Korea by three years to 2008, a news agency reported Wednesday."
1,10386,1,Nepal seeks help to free hostages,Nepal has appealed to the Iraqi government for help in securing the release of 13 Nepalese hostages.
1,57983,1,Aristide Calls For Dialogue In Haiti,"Hardbeatnews.com, JOHANNESBURG, SA, Tues. Oct. 12: Jean Bertrand Aristide is thousands of miles away from South Africa but remains tuned to the strife ongoing in his homeland of Haiti."
1,45908,1,"Aborigines left out of Australian election, says senator (AFP)","AFP - Once again, Australia's Aboriginal community has been forgotten as the country prepares for a general election, according to its only indigenous senator, Aden Ridgeway."
1,100801,1,Opposition Calls for Strike in Ukraine (AP),"AP - Opposition leaders called Wednesday for a nationwide strike to shut down factories, schools and transportation after officials declared Ukraine's pro-Kremlin prime minister the winner of a presidential runoff election that many countries denounced as rigged."
1,75265,1,Philippine flood victims lose hope as storm nears,"PHILIPPINES: The tides of mud carved a random trail of destruction through Philippine towns, robbing already impoverished residents of children, houses and hope."
1,71162,1,6 reported convicted in Pitcairn rape cases,"SYDNEY -- Six men were convicted of a string of sex attacks on the remote Pacific island of Pitcairn, media there reported yesterday, following trials that exposed a culture of sexual abuse on the island home of descendants of the 18th century Bounty mutineers. Among those convicted was the island's mayor, Steve Christian, who claims to be a direct descendant ..."
1,9181,1,Ex-Member of Kerry Legal Team Arraigned (AP),AP - A former member of Democratic presidential nominee John Kerry's legal team pleaded innocent Tuesday to a charge of soliciting a prostitute.
1,1576,1,"Iverson Has Broken Thumb, but Will Play","ATHENS, Greece - Allen Iverson broke his right thumb but plans to play anyway Tuesday night for the U.S. Olympic basketball team, which is coming off an embarrassing loss to Puerto Rico in its opener..."
1,9505,1,Bulgaria Won't Pay Libya Over HIV Case (AP),AP - A senior Bulgarian official ruled out paying any compensation to get Libya to reconsider the death sentences of five Bulgarian nurses accused of infecting children with HIV.
1,78542,1,New Video Shows Kidnapped UN Workers in Afghanistan,"In a scene eerily similar to the ongoing hostage-takings in Baghdad, three kidnapped United Nations election workers appeared in a new videotape aired Sunday on the al-Jazeera Arabic television station."
1,34087,1,Kerry Aide Talked to Retired Guard Officer (AP),"AP - At the behest of CBS, an adviser to John Kerry said he talked to a central figure in the controversy over President Bush's National Guard service shortly before disputed documents were released."
1,81274,1,"Indonesian cleric accuses US, Australia of mastering his trial","By Channel NewsAsia #39;s Indonesia Bureau Chief Haseenah Koyakutty. JAKARTA : Indonesia #39;s top terror suspect Abu Bakar Bashir has dismissed his trial as a joke, saying that the only reason he is being detained "
1,75459,1,PLEASE DON #39;T BRING THE TROOPS TO BAGHDAD ..PLEASE RELEASE THE &lt;b&gt;...&lt;/b&gt;,HOSTAGE Margaret Hassan was last night shown on a new video pleading for British troops not to be sent to Baghdad. As the Black Watch headed towards the  quot;triangle of death quot; outside the Iraqi 
1,12201,1,Price hike for business broadband,Small net firms warn they could be hit hard by BT's decision to raise prices for business broadband.
1,64189,1,Locust Likely to Descend on West Africa Again (Reuters),"Reuters - The desert locust infestation that\descended on West and Central Africa this year is likely to\return in 2005 and officials will have to be better prepared to\avoid major damage to crops, experts said on Monday."
1,36122,1,U.S. Agrees to Send Terror Detainee to Saudi Arabia,"The agreement clears the way for Yaser Esam Hamdi, who was born in the U.S. and raised in Saudi Arabia, to return there."
1,116631,1,A380 super-jumbo to cost 1.45 bln euros more than planned: EADS (AFP),"AFP - The research and development costs of Airbus's new A380 super-jumbo will be 1.45 billion euros (1.9 billion dollars) more than planned, the co-chairman of the European Aeronautic Defence and Space Company, Rainer Hertrich, revealed."
1,81987,1,UN condemns Ivory Coast bombing,"The UN says government air strikes on rebel-held territory in northern Ivory Coast is a ""major violation"" of a truce."
1,105939,1,Rumours fuel fear of war in eastern Congo,The threat of renewed war in the eastern part of Democratic Republic of Congo increased yesterday amid unconfirmed reports by diplomats and a claim by a Congolese minister that 
1,95326,1,"Asia-Pacific leaders to spur world trade, fight terror","US President George W. Bush and other Asia-Pacific leaders muster in Chile this weekend to spur world trade and suppress terrorism, under the growing menace of nuclear proliferation."
1,53602,1,Howard has no regrets on Iraq as poll battle goes down to wire,"The Australian Prime Minister, John Howard, yesterday called on voters to trust him and refused to express regret over the Iraq war ahead of tomorrow #39;s general election."
1,38715,1,Hurricane Jeanne Targets Fla. East Coast,"FORT PIERCE, Fla. - Floridians scrambled to board their homes and stock up on groceries and gas - again - as Hurricane Jeanne churned westward Friday and threatened to become the fourth hurricane to pound the state in the last six weeks..."
1,86249,1,British Muslims condemn Fallujah 'slaughter' (AFP),"AFP - Muslim organizations in Britain condemned the US-led assault on the Iraqi rebel stronghold of Fallujah, describing the offensive as a  quot;ghastly quot; counterproductive move to pro-democracy efforts."
1,42072,1,Israelis and Palestinians seek release of kidnapped journalist,JERUSALEM - Israel and the Palestinian Authority were engaged in intensive efforts Tuesday morning to secure the release of an Israeli Druze employee of CNN who was kidnapped by masked men in Gaza City.
1,500,1,Kerry Campaign Helping With Fla. Recovery (AP),"AP - Democratic presidential candidate John Kerry does not plan to visit Florida in the aftermath of Hurricane Charley because he's concerned his campaign entourage could distract from recovery efforts, he said Saturday."
1,54401,1,Cambodia #39;s king abdicates as new political crisis looms,"Cambodia #39;s King Norodom Sihanouk announced his abdication while in self-imposed exile in Beijing, plunging the country Thursday into renewed political turmoil."
1,31170,1,Martin to push for better African peacekeeping force in first speech to UN (Canadian Press),Canadian Press - OTTAWA (CP) - Prime Minister Paul Martin will push for an effective African peacekeeping force to deal with problems like the crisis in Sudan when he speaks to the United Nations next week.
1,8003,1,Volkswagen lays gauntlet at German union #39;s feet,"WOLFSBURG: Volkswagen challenged its workers with a tough wage plan yesterday ahead of talks seen as a gauge of their readiness to favour job security over pay rises, a swap that could make Europe #39;s biggest economy more competitive."
1,7580,1,Foreign leaders commemorate centenary of Deng Xiaoping #39;s birth,"Top leaders of Armenia, Turkmenistan, Tajikistan and Moldova have paid homage to late Chinese leader Deng Xiaoping on the occasion of his 100th birthday."
1,83415,1,"Britain backs assault on Fallujah, dismisses UN warnings","LONDON, Nov 6 (AFP) - Britain said a US-led assault on the city of Fallujah was needed to uproot insurgents who could derail elections in Iraq, dismissing UN warnings such an offensive would actually undermine chances for democracy."
1,20125,1,"Talks for Sudan's Darfur deadlocked over disarmament: AU officials, rebels (AFP)","AFP - African Union-brokered peace talks for Sudan's western Darfur region stalled over the sensitive issues of security and disarmament as they began their third week, officials said."
1,1311,1,Israel to Build New Housing Units (AP),"AP - The Israeli government on Tuesday invited construction bids for 1,001 new homes in Jewish settlements in the West Bank, an official said, in direct violation of a U.S.-backed peace plan calling for a settlement freeze."
1,23720,1,Ivan Bears Down on Jamaica with 150 Mph Winds Strengthening,More than half a million Jamaicans fled their homes today as Hurricane Ivan bore down on the island with 150 mph winds. It left a trail of destruction across the Caribbean and the death toll of 23 was expected to rise.
1,18011,1,"French hostage crisis drags on, Iraq #39;s northern oil exports halted","BAGHDAD : France held its breath for two of its reporters kidnapped in Iraq, while the war-torn country #39;s ailing economy was dealt a massive blow after a key export pipeline suffered its biggest post-war attack."
1,103314,1,Hope of medical progress carries vote,A committee of renowned scientists said the result was a vote of confidence in medical research and a positive sign for Switzerland as a centre for science and research.
1,94749,1,UN Security Council to Discuss Sudan,"UNICEF spokesperson Paula Claycomb speaks in Khartoum, Sudan, Wednesday, Nov. 17, 2004. Claycomb expressed hope that the meeting of the United Nations security council in Nairobi, to begin Thursday, would encourage a comprehensive peace deal in Sudan."
1,62060,1,Al Qaeda Using Militants Against Musharraf," KARACHI (Reuters) - Osama bin Laden's al Qaeda appears to  be using established militant groups and small cells for bloody  attacks in Pakistan aimed at destabilizing President Pervez  Musharraf and thus the wider war on terror, analysts say."
1,89914,1,Chronology of Cheney's Health Problems (AP),AP - A summary of Vice President Dick Cheney's heart problems:
1,65312,1,Kidnapped Australian reporter saved by Google,An Australian journalist kidnapped in Iraq was released after the Google Internet search engine confirmed his identity to his captors.
1,113621,1,Peru Gunmen Seize Police Station (AP),"AP - Gunmen belonging to a nationalist group that seized a police station in remote southern Peru ambushed a police vehicle on Sunday, killing four officers and wounding several more, hospital officials said. One gunman was gravely wounded."
1,25628,1,Putin tightens grip on security,Russian President Vladimir Putin announces a radical overhaul of state bodies in response to recent attacks.
1,73853,1,Iraqi Rebels Threaten Japanese Hostage (AP),AP - Video posted Tuesday on a militant Islamic Web site showed what it claimed was a Japanese captive kidnapped by Abu Musab al-Zarqawi's group and threatened to behead him within 48 hours unless Japan pulls its troops from Iraq. Japanese Prime Minister Junichiro Koizumi rejected the demand.
1,850,1,Suspicious Powder Found at U.S. Embassy in Malaysia," KUALA LUMPUR, Malaysia (Reuters) - An envelope containing  suspicious white powder and threats against Americans was  delivered to the U.S. embassy in Malaysia, prompting health  checks on three staff, the embassy and police said Monday."
1,110359,1,UN Investigating Reports of Rwandan Rights Violations in Congo,The UN mission in the Democratic Republic of Congo is investigating reports that Rwandan soldiers were responsible for violations of human rights in the east of the country last month.
1,104797,1,Lover  #39;bumped off #39; - Diana tapes,A videotape of the late Princess Diana talking frankly about her sex life with Prince Charles and suggesting that a lover on her royal staff was  quot;bumped off quot; was broadcast on US television on Monday.
1,116153,1,Wrenching Tale by an Afghan Immigrant Strikes a Chord,"""The Kite Runner,"" by Khaled Hosseini, a previously unknown son of an Afghan political refugee, has captivated reading groups across the country."
1,96777,1,Congressional Action at a Glance (AP),"AP - Action on Friday as the 108th Congress moved toward adjournment, which is expected on Saturday:"
1,12026,1,Paris Hilton to Publish 198-Page Memoir,"NEW YORK - Paris Hilton is trying on a new outfit: a hard cover. The model-reality TV star is publishing a 198-page memoir, ""Confessions of an Heiress: A Tongue-in-Chic Peek Behind the Pose,"" (Fireside)..."
1,91638,1,Bones believed to be Megumi Yokota #39;s brought from N Korea,TOKYO - A House of Representatives lawmaker belonging to a lawmakers #39; group supporting abductees and their relatives said Monday the Japanese delegation that returned to Tokyo from Pyongyang earlier in the day brought bones believed those of Megumi 
1,32698,1,Iraq 'on track for January poll',"Iraqi PM Iyad Allawi says elections will take place in January as scheduled, despite continuing violence."
1,28334,1,UN warns of population explosion,"Failure to honour funding pledges to the UN means a world population explosion within decades, a report says."
1,11840,1,Investigators Find Explosives in Russia Plane Wreck,"Explosive of a kind used by Chechen rebels has been found in one of two airliners that crashed simultaneously, Russian investigators said, making it look ever likelier that the disaster was a political attack."
1,49239,1,Bigley #39;s brother hopeful for release,"The brother of Ken Bigley, the British hostage held in Iraq, said on Monday he was increasingly hopeful the engineer would be released soon and that he was ready to travel to the Middle East at a moment #39;s notice."
1,63216,1,"Haiti Tells South Africa to Control Exiled Aristide, BBC Says","Haiti accused South African President Thabo Mbeki of failing to stop exiled president Jean-Bertrand Aristide from fomenting unrest in the Caribbean nation, the British Broadcasting Corp."
1,14493,1,Kremlin Choice Appears to Win in Chechnya,"GROZNY, Russia - The Russian government's choice for president of war-battered Chechnya overwhelmingly won an election that opponents claimed was riddled with fraud, news agencies reported Monday, citing preliminary results.    Although the Kremlin portrayed Sunday's election as a step toward stability, terrorism cast a shadow over balloting with the downing of two Russian airliners five days earlier..."
1,11599,1,UK Launches Own Case Against Cleric Sought by US,"British police launched their own terrorism case Thursday against radical Muslim cleric Abu Hamza al-Masri, already jailed in London under a US arrest warrant."
1,60216,1,"Bush, Kerry trade shots on bin Laden, economy, health care (AFP)","AFP - US President George W. Bush and Democratic White House hopeful John Kerry battled over Iraq, terrorism, health care, and jobs, hoping their final debate would break their deadlocked race."
1,115732,1,Democrats Say They'll Assume Watchdog Role,"Complaining about G.O.P. oversight of taxpayer money, Senate Democrats said they would hold hearings of their own."
1,18465,1,"India, Pakistan approve key proposals ahead of ministers #39; meeting",NEW DELHI : Top Indian and Pakistani officials approved proposals to break the impasse over Kashmir and strengthen ties on the eve of a meeting between the rival states #39; foreign ministers.
1,113166,1,"Kerik's Position Was Untenable, Bush Aide Says","Bernard B. Kerik, the former homeland security secretary nominee, said he faced an ""ugly"" process of confirmation."
1,42272,1,Indian court sours Taj Mahal festivities,"India #39;s Supreme Court has disappointed visitors by banning night celebrations at the Taj Mahal to mark its 350th anniversary, citing security concerns."
1,4801,1,Kidnappers Set to Free US Journalist,A top aide to firebrand Shiite cleric Muqtada al-Sadr said today that kidnappers who abducted and threatened to kill a US journalist had promised to set him free. 
1,9915,1,Mishap Ends Briton's Transpacific Rowing Attempt," ANCHORAGE, Alaska (Reuters) - A British man's attempt to  become the first person to row across the North Pacific Ocean  ended after his boat capsized, the U.S. Coast Guard said on  Wednesday."
1,3578,1,Burundi inching closer to ending long civil war,"BUJUMBURA, Burundi  Tiny Burundi has seen more than a decade of war, but events in the past few months suggest that it is closer than ever to wrapping up one of Africa #39;s most persistent civil conflicts. "
1,102931,1,REGION: Iran says European position at N-talks still unacceptable,"TEHRAN: Iran is still unable to accept some positions of European countries in crucial talks on its nuclear programme at the UN atomic agency, but an agreement remains possible, Foreign Minister Kamal Kharazi said on Saturday."
1,20044,1,Colombia arrests paramilitaries,Colombia arrests a series of right-wing paramilitaries as the peace process enters a delicate phase.
1,32394,1,"Government, Not Guns Is N.Ireland Sticking Point (Reuters)",Reuters - Northern Ireland took\another small step in the slow march toward restoring home rule\this weekend with tacit promises from the IRA to end guerrilla\activity once and for all.
1,117926,1,"China, Pakistan call for closer army-to-army ties",China and Pakistan officials voiced their common aspiration of furthering ties between the two armies during a meeting here Wednesday.
1,66403,1,Newmont Considers Suit Over Jailed Execs (AP),AP - Newmont Mining Co. officials said Wednesday they are considering a lawsuit against Indonesian police over the jailing of five company executives during a pollution investigation.
1,26459,1,Bush Record: New Priorities in Environment,The Bush administration's approach to environmental issues has challenged the status quo by revising the traditional public-policy calculus on decisions.
1,83584,1,Two elderly Buddhists killed in Thai Muslim south,"Unidentified gunmen shot dead two elderly Buddhist men in Thailand #39;s largely Muslim south hours before a trip to the troubled region by Prime Minister Thaksin Shinawatra on Sunday, police said."
1,73679,1,Allawi charge is boost for Kerry,IRAQ #39;S interim Prime Minister yesterday delivered another blow to President Bush just a week before the US election when he blamed American-led forces for 
1,20636,1,Brother of Ex-Mexico President Found Dead (AP),"AP - Enrique Salinas, the youngest brother of former Mexican president Carlos Salinas de Gortari, was found dead in a car on the outskirts of Mexico City on Monday, with a plastic bag tied over his head in an apparent murder, officials said."
1,45458,1,Freed Italian Hostage Feared Death (AP),"AP - One of two Italian women freed from captivity in Iraq said Thursday they feared for their lives throughout their three-week abduction, despite receiving what they called ""privileged"" treatment from their captors."
1,23663,1,WHO Warns Of More Human Deaths After Bird Flu #39;s Latest Victim In &lt;b&gt;...&lt;/b&gt;,"A World Health Organization official has warned of the likelihood of more human deaths from the bird flu virus, after the death of a teenage boy in Thailand this week."
1,44398,1,Japan battered by Typhoon Meari,At least two people have been killed and several are reported missing after a powerful tropical storm struck south-western Japan. Tens of thousands of others were forced to flee their homes as Typhoon Meari #39;s 
1,24436,1,Top Egypt cleric #39;s  #39;copter crashes,"A helicopter carrying 17 people including Egypt #39;s Patriarch of Alexandria, one of the top leaders of the Greek Orthodox church, crashed on Saturday into the sea off northern Greece, a Defense Ministry spokesman said."
